ts,sym,rule,side,trig,off,tp,sl,entry,exit,status,ret,fee,funding,hold_h,touched,recovered,pnl1x,pnl2x,queue_vol,f1,tbsi
2026-09-01 12:29:36,WLFIUSDC,adapt_l,long,0.1321,0.1321,0.4402,0.2751,0.0574,0.0573,stop,-0.275,0.040,0.00041,0.65,1,1,-0.3155,-0.6311,56625.3750,1,
2026-09-01 12:33:09,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5716,0.5734,stop,-0.300,0.040,-0.00001,0.02,1,1,-0.3400,-0.6800,19743.2231,1,
2026-09-01 12:36:16,BOMEUSDC,adapt_l,long,0.3863,0.3863,1.2878,0.8049,0.0009,0.0009,timeout,-0.684,0.040,0.00051,0.82,1,1,-0.7247,-1.4495,10825947.6667,1,
2026-09-01 12:38:43,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3586,0.3597,stop,-0.300,0.040,-0.00011,0.09,1,1,-0.3399,-0.6798,16903.6000,1,
2026-09-01 12:40:53,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.6942,0.6907,tp,0.500,0.000,0.00022,0.38,1,1,0.4998,0.9996,42401.6000,1,
2026-09-01 12:41:15,ETHFIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.5752,0.5706,tp,0.800,0.000,-0.00006,0.10,1,1,0.8001,1.6001,26009.9920,0,
2026-09-01 12:42:01,FILUSDC,adapt_s,short,0.1998,0.1998,0.6659,0.4162,0.6942,0.6896,tp,0.666,0.000,0.00023,0.40,1,1,0.6657,1.3313,42401.6000,1,
2026-09-01 12:42:18,CRVUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3597,0.3575,tp,0.600,0.000,-0.00008,0.06,1,1,0.6001,1.2002,48082.9714,1,
2026-09-01 12:42:21,ETHFIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.5725,0.5691,tp,0.600,0.000,-0.00011,0.17,1,1,0.6001,1.2002,25667.0160,1,
2026-09-01 12:43:18,TRUMPUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.4088,2.3968,tp,0.500,0.000,-0.00027,0.44,1,1,0.5003,1.0005,444.5000,1,
2026-09-01 12:46:37,NEARUSDC,adapt_s,short,0.3958,0.3958,1.3193,0.8246,1.9919,1.9656,tp,1.319,0.000,-0.00085,0.68,1,1,1.3202,2.6403,22594.0000,1,
2026-09-01 12:46:51,WLDUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3721,0.3703,tp,0.500,0.000,-0.00034,0.27,1,1,0.5003,1.0007,18926.6750,1,
2026-09-01 12:47:05,ETHFIUSDC,adapt_s,short,0.3678,0.3678,1.2261,0.7663,0.5738,0.5668,tp,1.226,0.000,-0.00014,0.23,1,1,1.2263,2.4525,25341.2754,1,
2026-09-01 12:47:08,KAITOUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3024,0.3022,timeout,0.068,0.040,0.00023,0.80,1,1,0.0274,0.0548,31055.1432,1,
2026-09-01 12:50:45,BOMEUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.0009,0.0009,timeout,-0.067,0.040,0.00051,0.82,1,1,-0.1071,-0.2141,14592076.1429,0,
2026-09-01 12:51:22,XRPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,1.3844,1.3803,stop,-0.300,0.040,0.00093,0.74,1,1,-0.3409,-0.6819,168543.6053,1,
2026-09-01 12:52:06,NEOUSDC,adapt_s,short,0.1813,0.1813,0.6044,0.3778,2.0477,2.0420,timeout,0.279,0.040,-0.00103,0.82,1,1,0.2397,0.4794,804.9240,1,
2026-09-01 12:52:44,NEARUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,1.9641,1.9582,stop,-0.300,0.040,0.00010,0.08,1,1,-0.3401,-0.6802,77291.7708,1,
2026-09-01 12:53:08,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3587,0.3569,tp,0.500,0.000,-0.00005,0.04,1,1,0.5001,1.0001,22098.8667,1,
2026-09-01 12:54:50,SOLUSDC,adapt_l,long,0.1490,0.1490,0.4966,0.3103,103.5256,103.6200,timeout,0.091,0.040,0.00027,0.80,1,1,0.0510,0.1019,1871.1479,1,
2026-09-01 12:55:20,TRUMPUSDC,adapt_l,long,0.3344,0.3344,1.1147,0.6967,2.3960,2.4040,timeout,0.336,0.040,0.00050,0.80,1,1,0.2950,0.5901,34668.8427,1,
2026-09-01 12:55:27,BOMEUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.0009,0.0009,timeout,-0.139,0.040,0.00050,0.80,1,1,-0.1795,-0.3590,14435656.6889,1,
2026-09-01 12:58:52,FILUSDC,adapt_l,long,0.1941,0.1941,0.6468,0.4043,0.6916,0.6888,stop,-0.404,0.040,-0.00047,0.78,1,1,-0.4438,-0.8876,5851.0000,1,
2026-09-01 12:58:56,WIFUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1990,0.1978,tp,0.600,0.000,-0.00034,0.54,1,1,0.6003,1.2007,90568.7784,1,
2026-09-01 12:59:00,WLDUSDC,adapt_s,short,0.2705,0.2705,0.9016,0.5635,0.3724,0.3690,tp,0.902,0.000,-0.00059,0.48,1,1,0.9022,1.8044,29299.5250,1,
2026-09-01 12:59:15,KAITOUSDC,adapt_l,long,0.1860,0.1860,0.6202,0.3876,0.3020,0.3023,timeout,0.087,0.040,-0.00018,0.81,1,1,0.0472,0.0945,8969.5714,1,
2026-09-01 12:59:51,ADAUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,0.1952,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 12:59:57,NEARUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,1.9081,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 12:59:57,NEARUSDC,mom30_l,long,0.7000,3.0000,3.0000,1.0000,0.0000,1.8983,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:00:13,ORDIUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,3.8249,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:00:21,BOMEUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,0.0009,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:01:23,KAITOUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3020,0.3022,timeout,0.068,0.040,-0.00016,0.82,1,1,0.0281,0.0562,11030.5333,1,
2026-09-01 13:01:24,NEOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.0491,2.0388,tp,0.500,0.000,-0.00067,0.53,1,1,0.5007,1.0013,880.4389,1,
2026-09-01 13:02:20,BOMEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,tp,0.500,0.000,0.00003,0.05,1,1,0.5000,0.9999,18846210.4348,1,
2026-09-01 13:04:49,ETHFIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.5674,0.5709,tp,0.600,0.000,0.00018,0.30,1,1,0.5998,1.1996,11664.7606,1,
2026-09-01 13:05:41,ORDIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,3.9541,3.9738,tp,0.500,0.000,0.00025,0.39,1,1,0.4998,0.9995,2045.0833,1,
2026-09-01 13:05:44,WLDUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3719,0.3731,stop,-0.300,0.040,-0.00002,0.02,1,1,-0.3400,-0.6800,13691.0500,1,
2026-09-01 13:08:17,TRUMPUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.4118,2.4190,stop,-0.300,0.040,-0.00002,0.04,1,1,-0.3400,-0.6800,1388.5067,1,
2026-09-01 13:08:35,NEOUSDC,adapt_l,long,0.1792,0.1792,0.5973,0.3733,2.0353,2.0475,tp,0.597,0.000,0.00012,0.10,1,1,0.5972,1.1944,2459.3574,1,
2026-09-01 13:10:25,UNIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,5.3543,5.3810,tp,0.500,0.000,0.00067,0.54,1,1,0.4993,0.9987,2642.0000,1,
2026-09-01 13:12:55,WIFUSDC,adapt_s,short,0.2720,0.2720,0.9066,0.5666,0.1986,0.1985,timeout,0.070,0.040,-0.00051,0.81,1,1,0.0304,0.0608,68046.9771,1,
2026-09-01 13:13:58,UNIUSDC,adapt_l,long,0.5249,0.5249,1.7497,1.0936,5.3478,5.3700,timeout,0.415,0.040,0.00101,0.81,1,1,0.3745,0.7489,21483.3784,1,
2026-09-01 13:14:17,WLDUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3733,0.3710,tp,0.600,0.000,-0.00018,0.14,1,1,0.6002,1.2004,81063.0559,1,
2026-09-01 13:15:25,HBARUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.0745,0.0747,timeout,-0.281,0.040,-0.00051,0.81,1,1,-0.3207,-0.6414,351230.8714,1,
2026-09-01 13:15:42,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,-0.00013,0.20,1,1,-0.3399,-0.6797,7132956.5000,1,
2026-09-01 13:15:45,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3590,0.3601,stop,-0.300,0.040,-0.00003,0.02,1,1,-0.3400,-0.6799,56952.3875,1,
2026-09-01 13:19:02,ORDIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,3.9748,3.9580,timeout,0.422,0.040,-0.00051,0.81,1,1,0.3825,0.7651,5506.6333,1,
2026-09-01 13:19:15,CRVUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3598,0.3616,stop,-0.500,0.040,-0.00010,0.08,1,1,-0.5399,-1.0798,107574.8783,1,
2026-09-01 13:20:05,NEARUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,1.9582,1.9699,tp,0.600,0.000,0.00057,0.45,1,1,0.5994,1.1989,105538.3269,1,
2026-09-01 13:20:35,ETHFIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.5731,0.5696,tp,0.600,0.000,-0.00014,0.22,1,1,0.6001,1.2003,9041.7500,1,
2026-09-01 13:21:46,CRVUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3615,0.3597,tp,0.500,0.000,-0.00005,0.04,1,1,0.5001,1.0001,24977.8000,1,
2026-09-01 13:22:23,BNBUSDC,adapt_l,long,0.0821,0.0821,0.2736,0.1710,693.0406,691.8553,stop,-0.171,0.040,0.00000,0.68,1,1,-0.2110,-0.4221,60.4904,1,
2026-09-01 13:23:54,ORDIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,3.9689,3.9491,tp,0.500,0.000,-0.00020,0.32,1,1,0.5002,1.0004,1822.4118,1,
2026-09-01 13:24:08,CRVUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.3611,0.3582,tp,0.800,0.000,-0.00013,0.10,1,1,0.8001,1.6003,133356.5019,0,
2026-09-01 13:27:55,ETHFIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.5673,0.5708,tp,0.600,0.000,0.00003,0.04,1,1,0.6000,1.1999,10077.1000,1,
2026-09-01 13:28:40,NEARUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.0000,2.0023,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 13:30:12,ETHFIUSDC,adapt_l,long,0.3813,0.3813,1.2709,0.7943,0.5694,0.5710,timeout,0.277,0.040,0.00051,0.82,1,1,0.2368,0.4737,7927.2500,1,
2026-09-01 13:31:00,WIFUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1989,0.1995,stop,-0.300,0.040,-0.00026,0.42,1,1,-0.3397,-0.6795,69860.2292,1,
2026-09-01 13:32:00,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.3988,5.4150,stop,-0.300,0.040,-0.00002,0.02,1,1,-0.3400,-0.6800,24782.7123,1,
2026-09-01 13:32:17,WIFUSDC,adapt_s,short,0.2723,0.2723,0.9077,0.5673,0.1995,0.2007,stop,-0.567,0.040,-0.00001,0.02,1,1,-0.6073,-1.2145,22878.3000,1,
2026-09-01 13:32:17,WIFUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.1996,0.2006,stop,-0.500,0.040,-0.00001,0.02,1,1,-0.5400,-1.0800,83722.3417,1,
2026-09-01 13:32:18,WIFUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.1994,0.2004,stop,-0.500,0.040,-0.00001,0.02,1,1,-0.5400,-1.0800,114836.0479,0,
2026-09-01 13:32:30,BOMEUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.0009,0.0009,stop,-0.500,0.040,-0.00017,0.28,1,1,-0.5398,-1.0797,9589319.6667,1,
2026-09-01 13:33:33,WIFUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,0.1921,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:33:44,ARBUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.1155,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:34:32,XRPUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,1.3803,1.3885,tp,0.600,0.000,0.00090,0.72,1,1,0.5991,1.1982,210291.4373,1,
2026-09-01 13:35:55,ADAUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.2015,0.2021,stop,-0.300,0.040,-0.00025,0.41,1,1,-0.3397,-0.6795,533735.6298,1,
2026-09-01 13:35:55,ADAUSDC,adapt_s,short,0.2113,0.2113,0.7045,0.4403,0.2015,0.2024,stop,-0.440,0.040,-0.00027,0.42,1,1,-0.4800,-0.9600,543899.6848,1,
2026-09-01 13:35:59,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.4318,5.4481,stop,-0.300,0.040,-0.00003,0.02,1,1,-0.3400,-0.6799,5024.5000,1,
2026-09-01 13:36:13,WIFUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.2009,0.1999,tp,0.500,0.000,-0.00001,0.02,1,1,0.5000,1.0000,43888.6000,1,
2026-09-01 13:36:20,TRUMPUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.4268,2.4341,stop,-0.300,0.040,-0.00005,0.08,1,1,-0.3399,-0.6799,23690.4611,1,
2026-09-01 13:36:21,TRUMPUSDC,adapt_s,short,0.3199,0.3199,1.0662,0.6664,2.4177,2.4338,stop,-0.666,0.040,-0.00031,0.49,1,1,-0.7061,-1.4121,37972.4130,1,
2026-09-01 13:37:22,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.4870,5.5034,stop,-0.300,0.040,-0.00000,0.00,1,1,-0.3400,-0.6800,418.0000,1,
2026-09-01 13:37:22,UNIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,5.4461,5.4733,stop,-0.500,0.040,-0.00003,0.02,1,1,-0.5400,-1.0799,29141.1238,1,
2026-09-01 13:37:23,UNIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,5.4429,5.4701,stop,-0.500,0.040,-0.00003,0.02,1,1,-0.5400,-1.0799,29374.8932,0,
2026-09-01 13:38:25,ETHUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,2416.9762,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:38:27,SOLUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,101.4000,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:38:32,XRPUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,1.3527,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:38:34,LINKUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,11.1793,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:38:39,UNIUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,5.2494,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:38:59,WLDUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,0.3592,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:39:02,TRUMPUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,2.3663,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:39:10,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,-0.00007,0.11,1,1,-0.3399,-0.6799,11005995.4000,1,
2026-09-01 13:39:14,CRVUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,0.3484,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:39:45,BTCUSDC,adapt_s,short,0.1094,0.1094,0.3646,0.2279,78909.1224,79088.9488,stop,-0.228,0.040,-0.00070,0.57,1,1,-0.2672,-0.5344,3.8734,1,
2026-09-01 13:41:05,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.5000,5.5165,stop,-0.300,0.040,-0.00000,0.00,1,1,-0.3400,-0.6800,7017.3333,1,
2026-09-01 13:41:06,UNIUSDC,adapt_s,short,0.5456,0.5456,1.8187,1.1367,5.4566,5.5186,stop,-1.137,0.040,-0.00011,0.09,1,0,-1.1766,-2.3532,7492.5000,1,
2026-09-01 13:41:35,ETHFIUSDC,adapt_s,short,0.3861,0.3861,1.2871,0.8044,0.5724,0.5770,stop,-0.804,0.040,-0.00037,0.59,1,1,-0.8440,-1.6881,7866.2000,1,
2026-09-01 13:41:35,ETHFIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.5731,0.5759,stop,-0.500,0.040,-0.00010,0.15,1,1,-0.5399,-1.0798,18162.3167,1,
2026-09-01 13:41:36,ETHFIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.5743,0.5772,stop,-0.500,0.040,-0.00004,0.06,1,1,-0.5400,-1.0799,21531.4383,0,
2026-09-01 13:42:13,LINKUSDC,adapt_s,short,0.1808,0.1808,0.6026,0.3766,11.4567,11.4998,stop,-0.377,0.040,-0.00077,0.61,1,1,-0.4159,-0.8318,2954.7833,1,
2026-09-01 13:42:17,LTCUSDC,adapt_s,short,0.1183,0.1183,0.3944,0.2465,48.9178,49.0384,stop,-0.247,0.040,-0.00019,0.15,1,1,-0.2863,-0.5727,1685.6424,1,
2026-09-01 13:42:19,UNIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,5.5164,5.5440,stop,-0.500,0.040,-0.00002,0.02,1,1,-0.5400,-1.0800,14079.6667,1,
2026-09-01 13:42:19,UNIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,5.5104,5.5545,stop,-0.800,0.040,-0.00011,0.08,1,1,-0.8399,-1.6798,29980.1771,0,
2026-09-01 13:42:29,HBARUSDC,adapt_s,short,0.1470,0.1470,0.4899,0.3062,0.0748,0.0750,stop,-0.306,0.040,-0.00037,0.59,1,1,-0.3458,-0.6916,63816.2500,1,
2026-09-01 13:42:49,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5756,0.5774,stop,-0.300,0.040,-0.00001,0.02,1,1,-0.3400,-0.6800,22707.3140,1,
2026-09-01 13:43:31,UNIUSDC,mom30_l,long,0.7000,3.0000,3.0000,1.0000,0.0000,5.2545,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:43:36,SUIUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,0.7172,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:43:42,HBARUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,0.0724,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:43:47,ORDIUSDC,mom30_l,long,0.7000,3.0000,3.0000,1.0000,0.0000,3.8402,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:43:53,ARBUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.0000,0.1165,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:43:59,CRVUSDC,mom30_l,long,0.7000,3.0000,3.0000,1.0000,0.0000,0.3472,expired,0.000,0.000,0.00000,2.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:44:03,NEOUSDC,adapt_s,short,0.1826,0.1826,0.6086,0.3804,2.0487,2.0565,stop,-0.380,0.040,-0.00074,0.59,1,1,-0.4197,-0.8393,1910.2524,1,
2026-09-01 13:44:43,SUIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.7318,0.7340,stop,-0.300,0.040,-0.00057,0.63,1,1,-0.3394,-0.6789,43423.8500,1,
2026-09-01 13:45:46,SOLUSDC,adapt_s,short,0.1388,0.1388,0.4627,0.2892,103.8740,104.1743,stop,-0.289,0.040,-0.00019,0.67,1,1,-0.3290,-0.6579,2260.3633,1,
2026-09-01 13:45:48,DOGEUSDC,adapt_s,short,0.1441,0.1441,0.4803,0.3002,0.0835,0.0837,stop,-0.300,0.040,-0.00017,0.19,1,1,-0.3400,-0.6801,2664787.8667,1,
2026-09-01 13:45:59,NEARUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,1.9779,1.9839,stop,-0.300,0.040,-0.00003,0.02,1,1,-0.3400,-0.6799,86917.7321,1,
2026-09-01 13:45:59,NEARUSDC,adapt_s,short,0.3737,0.3737,1.2457,0.7786,1.9744,1.9897,stop,-0.779,0.040,-0.00054,0.43,1,1,-0.8180,-1.6360,39902.0000,1,
2026-09-01 13:46:10,ORDIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,3.9441,3.9638,tp,0.500,0.000,0.00016,0.25,1,1,0.4998,0.9997,735.6250,1,
2026-09-01 13:48:14,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.5751,5.5473,tp,0.500,0.000,-0.00010,0.08,1,0,0.5001,1.0002,3819.5000,1,
2026-09-01 13:49:22,AVAXUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,7.2956,7.3174,stop,-0.300,0.040,-0.00028,0.22,1,1,-0.3397,-0.6794,4587.9233,1,
2026-09-01 13:49:22,AVAXUSDC,adapt_s,short,0.1429,0.1429,0.4763,0.2977,7.2994,7.3211,stop,-0.298,0.040,-0.00028,0.22,1,1,-0.3374,-0.6748,13167.2020,1,
2026-09-01 13:49:42,ORDIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,3.9609,3.9728,stop,-0.300,0.040,-0.00004,0.06,1,1,-0.3400,-0.6799,1202.7182,1,
2026-09-01 13:50:02,NEOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,2.0531,2.0593,stop,-0.300,0.040,-0.00017,0.14,1,1,-0.3398,-0.6797,557.0125,1,
2026-09-01 13:50:42,SUIUSDC,adapt_s,short,0.2177,0.2177,0.7257,0.4535,0.7319,0.7352,stop,-0.454,0.040,-0.00030,0.33,1,1,-0.4932,-0.9865,104980.4333,1,
2026-09-01 13:51:04,BOMEUSDC,adapt_s,short,0.3918,0.3918,1.3060,0.8162,0.0009,0.0009,stop,-0.816,0.040,-0.00024,0.39,1,1,-0.8560,-1.7120,22675227.8571,1,
2026-09-01 13:51:59,FILUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.6897,0.6917,stop,-0.300,0.040,0.00023,0.31,1,1,-0.3402,-0.6805,24227.7667,1,
2026-09-01 13:53:09,WLDUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3729,0.3741,stop,-0.300,0.040,-0.00031,0.26,1,1,-0.3397,-0.6794,45371.6263,1,
2026-09-01 13:53:22,ETHFIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.5797,0.5814,stop,-0.300,0.040,-0.00005,0.08,1,1,-0.3400,-0.6799,2280.8000,1,
2026-09-01 13:54:11,FILUSDC,adapt_s,short,0.2159,0.2159,0.7196,0.4497,0.6898,0.6929,stop,-0.450,0.040,0.00024,0.32,1,1,-0.4900,-0.9799,29007.6571,1,
2026-09-01 13:54:17,ORDIUSDC,adapt_s,short,0.2116,0.2116,0.7053,0.4408,3.9694,3.9620,timeout,0.186,0.040,-0.00051,0.81,1,1,0.1465,0.2929,1996.6500,1,
2026-09-01 13:54:19,WLDUSDC,adapt_s,short,0.2748,0.2748,0.9160,0.5725,0.3732,0.3740,timeout,-0.208,0.040,-0.00098,0.81,1,0,-0.2473,-0.4945,2940.8000,1,
2026-09-01 13:54:33,ETHFIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.5814,0.5843,stop,-0.500,0.040,-0.00001,0.02,1,1,-0.5400,-1.0800,13719.1667,1,
2026-09-01 13:55:01,SOLUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,104.0076,104.2000,timeout,-0.185,0.040,-0.00021,0.81,1,1,-0.2248,-0.4496,5985.4100,1,
2026-09-01 13:55:34,TRUMPUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,2.4661,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 13:57:49,WIFUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.1992,0.1998,stop,-0.300,0.040,-0.00014,0.22,1,1,-0.3399,-0.6797,32069.3000,1,
2026-09-01 14:00:11,BOMEUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,-0.00012,0.19,1,1,-0.3399,-0.6798,7465689.6000,1,
2026-09-01 14:02:25,CRVUSDC,adapt_s,short,0.5479,0.5479,1.8264,1.1415,0.3613,0.3547,tp,1.826,0.000,-0.00093,0.74,1,1,1.8273,3.6546,139579.9368,1,
2026-09-01 14:04:17,UNIUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,5.5872,5.6039,stop,-0.300,0.040,-0.00024,0.19,1,1,-0.3398,-0.6795,15805.3333,1,
2026-09-01 14:04:34,ORDIUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,3.9728,3.9489,tp,0.600,0.000,-0.00016,0.25,1,1,0.6002,1.2003,5040.7000,1,
2026-09-01 14:05:36,NEARUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,1.9839,1.9720,tp,0.600,0.000,-0.00041,0.33,1,1,0.6004,1.2008,126034.4211,1,
2026-09-01 14:05:44,HBARUSDC,adapt_s,short,0.1547,0.1547,0.5157,0.3223,0.0752,0.0748,tp,0.516,0.000,-0.00015,0.25,1,1,0.5158,1.0316,128826.3333,1,
2026-09-01 14:06:06,KAITOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.3030,0.3015,tp,0.500,0.000,0.00008,0.13,1,1,0.4999,0.9998,23076.2400,1,
